grade_biologi_odd,kkm_biologi_odd,grade_biologi_even,kkm_biologi_even,grade_fisika_odd,kkm_fisika_odd,grade_fisika_even,kkm_fisika_even,grade_kimia_odd,kkm_kimia_odd,grade_kimia_even,kkm_kimia_even,grade_sosiologi_odd,kkm_sosiologi_odd,grade_sosiologi_even,kkm_sosiologi_even,grade_geografi_odd,kkm_geografi_odd,grade_geografi_even,kkm_geografi_even,grade_ekonomi_odd,kkm_ekonomi_odd,grade_ekonomi_even,kkm_ekonomi_even,grade_matematika_odd,kkm_matematika_odd,grade_matematika_even,kkm_matematika_even,grade_bahasa_inggris_odd,kkm_bahasa_inggris_odd,grade_bahasa_inggris_even,kkm_bahasa_inggris_even,grade_bahasa_indonesia_odd,kkm_bahasa_indonesia_odd,grade_bahasa_indonesia_even,kkm_bahasa_indonesia_even,grade_bahasa_mandarin_odd,kkm_bahasa_mandarin_odd,grade_bahasa_mandarin_even,kkm_bahasa_mandarin_even,grade_bahasa_jepang_odd,kkm_bahasa_jepang_odd,grade_bahasa_jepang_even,kkm_bahasa_jepang_even,grade_bahasa_korea_odd,kkm_bahasa_korea_odd,grade_bahasa_korea_even,kkm_bahasa_korea_even,grade_bahasa_jerman_odd,kkm_bahasa_jerman_odd,grade_bahasa_jerman_even,kkm_bahasa_jerman_even,name,status
84,75,86,75,80,75,82,75,81,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,75,88,75,90,75,90,75,83,75,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
84,75,85,75,81,75,85,75,83,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,75,87,75,80,75,92,75,86,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
86,75,91,75,85,75,80,75,90,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,73,83,73,74,73,85,73,81,73,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
92,73,88,73,76,73,85,73,78,73,93,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,67,73,67,72,65,73,65,72,70,79,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75,85,75,81,75,82,75,83,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsitektur,1
84,75,85,75,81,75,82,75,83,75,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsitektur,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,81,75,77,75,76,75,77,75,80,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
78,75,81,75,80,75,85,75,75,75,76,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,65,82,65,89,65,71,65,87,65,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
82,65,84,65,85,65,89,65,71,65,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,76,75,78,75,78,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,76,75,78,75,78,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
83,75,83,75,80,75,80,75,72,75,72,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
83,75,83,75,80,75,80,75,72,75,72,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,70,78,70,78,70,80,70,72,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
74,70,75,70,72,70,73,70,75,70,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,75,87,75,87,75,90,75,86,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsitektur,1
94,75,94,75,82,75,84,75,87,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsitektur,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70,76,70,84,70,80,70,81,70,79,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,79,75,81,75,82,75,86,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
88,75,80,75,83,75,84,75,83,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,78,75,78,79,63,81,63,86,70,80,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,76,85,76,86,76,87,76,79,76,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
80,76,83,76,78,76,79,76,80,76,82,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,75,94,75,86,75,91,75,86,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,75,94,75,86,75,91,75,86,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,75,94,75,86,75,91,75,86,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
88,75,84,75,86,75,88,75,84,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
88,75,84,75,86,75,88,75,84,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
88,75,84,75,86,75,88,75,84,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,89,70,85,70,88,70,90,70,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,89,70,85,70,88,70,90,70,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
90,70,86,70,87,70,89,70,84,70,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
90,70,86,70,87,70,89,70,84,70,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,76,86,76,85,76,94,76,83,76,86,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,76,86,76,85,76,94,76,83,76,86,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
86,76,83,76,83,76,85,76,80,76,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
86,76,83,76,83,76,85,76,80,76,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,75,83,75,81,75,80,75,84,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
84,75,83,75,88,75,80,75,83,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,77,75,80,75,80,75,83,75,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,77,75,80,75,80,75,83,75,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,82,75,82,75,85,75,88,75,81,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,82,75,82,75,85,75,88,75,81,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,78,75,83,75,87,75,83,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,90,75,92,75,85,75,80,75,90,75,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,72,87,72,84,72,86,72,82,72,85,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
84,72,87,72,82,72,82,72,83,72,84,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,75,74,75,80,75,80,75,82,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,75,92,75,92,75,94,75,87,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,92,75,93,75,90,75,95,75,94,75,96,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,70,76,70,75,70,83,70,75,70,76,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
87,70,87,70,73,70,79,70,74,70,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,78,87,79,83,78,86,79,90,78,93,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,83,78,85,79,89,78,91,79,83,78,85,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,75,82,75,80,75,80,75,84,75,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
80,75,82,75,76,75,79,75,80,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,87,75,81,75,85,75,86,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
83,75,86,75,81,75,86,75,89,75,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,85,75,84,75,88,75,84,75,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
83,75,86,75,79,75,84,75,45,75,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,70,74,70,82,70,82,70,84,70,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,70,74,70,82,70,82,70,84,70,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,86,70,85,70,77,70,78,70,80,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,86,70,85,70,77,70,78,70,80,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,70,86,70,77,70,81,70,89,70,91,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
80,70,86,70,73,70,86,70,76,70,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,70,69,70,76,70,69,70,74,70,79,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
72,70,69,70,70,70,69,70,71,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,87,75,90,75,91,75,90,75,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
87,75,90,75,81,75,88,75,91,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,77,75,86,75,87,75,87,75,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
89,75,87,75,86,75,83,75,82,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,81,75,77,75,81,75,75,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,76,75,76,75,85,75,89,75,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,75,84,75,90,75,91,75,85,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
86,75,87,75,85,75,85,75,86,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,71,70,74,70,73,70,78,70,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,79,70,70,70,77,70,75,70,76,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,75,91,75,90,75,94,75,85,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
85,75,86,75,88,75,89,75,98,75,97,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,65,88,65,81,70,90,70,88,70,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,92,70,98,70,97,67,100,67,89,68,94,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,75,82,75,80,75,82,75,83,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
84,75,91,75,79,75,83,75,83,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,80,75,90,75,90,75,90,75,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,80,75,90,75,90,75,90,75,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,94,67,92,67,94,67,92,67,94,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
0,0,0,0,0,0,0,0,0,0,0,0,92,67,94,67,94,67,94,67,92,67,94,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,96,75,83,75,83,75,79,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,96,75,83,75,83,75,79,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
86,75,88,75,85,75,88,75,84,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
86,75,88,75,85,75,88,75,84,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,65,70,65,70,65,70,65,70,65,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,70,75,70,84,70,84,70,80,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,70,75,70,84,70,84,70,80,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,70,75,70,84,70,84,70,80,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
75,70,80,70,73,70,74,70,75,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
75,70,80,70,73,70,74,70,75,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
75,70,80,70,73,70,74,70,75,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,70,71,70,75,70,75,70,81,70,81,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Komputer,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,70,71,70,75,70,75,70,81,70,81,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,62,80,62,78,62,80,62,77,62,90,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,62,80,62,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,2,79,1,77,2,84,1,76,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,70,80,70,79,70,88,70,83,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
81,70,86,70,89,70,86,70,83,70,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,65,65,65,65,65,68,65,65,65,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
65,65,65,65,65,65,65,65,67,65,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,65,91,65,89,65,93,65,84,65,93,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
88,65,90,65,98,65,93,65,95,65,94,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,81,70,85,70,86,70,78,70,87,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
