grade_biologi_odd,kkm_biologi_odd,grade_biologi_even,kkm_biologi_even,grade_fisika_odd,kkm_fisika_odd,grade_fisika_even,kkm_fisika_even,grade_kimia_odd,kkm_kimia_odd,grade_kimia_even,kkm_kimia_even,grade_sosiologi_odd,kkm_sosiologi_odd,grade_sosiologi_even,kkm_sosiologi_even,grade_geografi_odd,kkm_geografi_odd,grade_geografi_even,kkm_geografi_even,grade_ekonomi_odd,kkm_ekonomi_odd,grade_ekonomi_even,kkm_ekonomi_even,grade_matematika_odd,kkm_matematika_odd,grade_matematika_even,kkm_matematika_even,grade_bahasa_inggris_odd,kkm_bahasa_inggris_odd,grade_bahasa_inggris_even,kkm_bahasa_inggris_even,grade_bahasa_indonesia_odd,kkm_bahasa_indonesia_odd,grade_bahasa_indonesia_even,kkm_bahasa_indonesia_even,grade_bahasa_mandarin_odd,kkm_bahasa_mandarin_odd,grade_bahasa_mandarin_even,kkm_bahasa_mandarin_even,grade_bahasa_jepang_odd,kkm_bahasa_jepang_odd,grade_bahasa_jepang_even,kkm_bahasa_jepang_even,grade_bahasa_korea_odd,kkm_bahasa_korea_odd,grade_bahasa_korea_even,kkm_bahasa_korea_even,grade_bahasa_jerman_odd,kkm_bahasa_jerman_odd,grade_bahasa_jerman_even,kkm_bahasa_jerman_even,name,status
0,0,84,0,0,0,88,0,0,75,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,70,0,0,78,0,86,75,94,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
84,70,83,70,79,72,80,72,77,72,79,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,84,70,81,70,84,70,81,70,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,75,93,76,83,0,85,0,0,71,83,0,0,0,0,0,0,0,0,0,0,0,0,0,91,60,83,0,0,0,79,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,0
87,78,81,0,0,70,77,0,0,0,0,75,0,76,80,0,0,0,0,70,0,0,0,0,0,0,89,0,0,76,90,0,80,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,0
91,70,84,70,85,70,82,70,84,70,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,0
0,72,0,0,0,75,88,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,81,0,82,0,0,80,0,0,75,75,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
78,75,79,75,77,75,76,75,78,75,79,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,1
0,0,92,75,0,75,0,73,0,75,88,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,78,0,0,73,97,78,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
92,0,0,76,0,65,0,78,0,0,0,75,0,0,0,0,0,0,84,0,0,0,0,0,91,0,0,70,0,73,0,72,0,0,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,67,84,0,0,0,0,75,0,0,0,70,78,0,0,75,0,0,0,0,82,0,0,0,75,72,85,0,85,75,80,0,0,76,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,70,79,0,0,79,0,0,77,0,0,0,0,0,76,0,0,0,0,0,0,0,81,65,77,73,86,70,80,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,75,89,0,0,0,77,0,81,0,0,0,0,0,0,0,0,0,0,0,81,0,92,0,80,75,78,76,75,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,0,0,0,85,73,92,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,94,70,0,75,77,73,95,75,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,68,80,68,85,68,91,68,92,68,90,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,80,0,88,0,0,0,0,0,0,0,0,0,0,0,0,70,90,0,88,75,0,0,82,0,88,75,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,70,0,0,0,0,0,0,0,0,0,76,84,0,0,0,0,0,0,73,0,75,0,70,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,75,92,75,92,75,94,75,87,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,71,0,0,87,75,0,70,0,0,0,0,0,0,0,0,91,0,0,0,0,0,79,0,0,75,80,0,78,0,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,80,75,87,75,93,75,93,75,82,75,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,86,75,86,75,87,75,87,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,70,70,84,70,70,70,72,70,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,73,Err:522,0,0,72,85,68,75,77,92,75,0,70,0,0,77,0,0,0,0,0,0,72,88,0,0,0,75,70,80,0,84,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,78,75,85,75,59,75,84,75,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,70,0,75,0,0,92,0,0,0,0,0,0,75,85,0,93,0,83,0,89,0,60,0,88,70,92,78,72,0,81,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,0,0,0,0,0,82,0,77,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,73,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa dan Desain,0
69,0,0,0,0,72,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,83,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,73,76,72,80,73,68,72,94,73,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,60,75,60,76,60,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,89,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,82,0,0,70,80,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
94,75,85,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,87,75,81,75,77,0,70,75,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,65,80,65,85,65,97,65,86,65,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,72,77,0,0,65,0,0,81,76,0,75,0,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
0,0,95,75,0,0,88,0,82,0,84,75,0,0,0,0,87,0,0,0,0,0,0,0,87,0,0,0,0,0,84,72,93,0,100,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
85,67,90,67,82,67,82,67,80,67,83,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,2,79,1,77,2,84,1,76,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,70,80,70,77,70,78,70,85,70,79,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
86,75,83,75,93,75,88,75,91,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,71,65,91,65,81,65,87,65,72,65,79,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,76,0,0,0,0,0,78,79,0,0,75,0,75,0,76,0,0,0,0,0,0,0,0,0,75,0,65,72,0,94,0,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,70,85,70,84,70,85,70,85,70,89,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
90,70,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,75,0,0,85,0,0,0,0,75,0,0,84,75,90,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,80,75,78,75,78,75,88,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,75,89,75,82,77,79,77,83,78,86,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,72,65,75,65,84,65,81,65,80,65,78,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa dan Desain,1
0,77,0,0,0,75,0,0,94,0,0,0,0,0,86,0,0,0,0,75,0,0,0,0,87,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,70,89,70,91,72,88,72,91,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
84,0,88,0,91,0,0,0,80,0,81,73,0,0,83,72,80,0,83,0,0,0,0,0,0,70,98,0,85,75,0,0,83,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,0
0,75,0,70,0,0,0,0,95,0,0,0,0,0,80,0,0,75,0,0,0,68,0,0,65,0,85,0,0,77,0,70,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,0
71,79,0,0,0,0,0,67,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,90,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,0
0,70,94,0,0,73,0,75,87,0,86,0,0,0,0,0,0,0,0,76,0,0,0,0,88,0,87,72,0,76,0,65,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,0
86,0,0,78,0,0,0,0,82,75,0,0,86,0,0,72,0,0,0,0,0,0,0,0,0,75,0,0,88,76,94,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,0
0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,93,0,0,0,0,70,0,0,0,0,0,0,94,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa dan Desain,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,73,87,73,91,73,87,73,85,73,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75,77,75,78,75,78,75,76,75,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
83,75,85,75,77,75,83,75,83,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
81,73,83,73,87,73,90,73,87,73,91,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
78,65,79,65,85,65,85,65,80,65,82,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
95,70,95,70,88,70,88,70,91,70,91,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
88,75,90,75,91,75,92,75,81,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70,92,70,88,70,88,70,86,70,89,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,75,76,0,0,75,0,0,0,0,0,70,0,0,0,76,0,0,84,0,0,0,0,0,80,0,0,0,89,75,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,75,78,75,79,75,76,75,78,75,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
82,71,91,71,88,71,92,71,82,71,91,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,75,0,75,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,77,0,0,70,87,0,80,72,70,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa Murni,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,80,75,85,75,88,75,80,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
83,0,0,75,77,0,0,0,91,0,0,80,0,0,0,0,87,0,91,0,94,75,0,0,0,65,0,0,75,0,0,75,75,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
0,67,84,0,0,0,75,0,0,76,0,76,0,0,84,0,0,0,0,0,80,0,0,0,58,75,88,70,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
94,76,83,76,85,76,89,77,92,76,89,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,0,0,75,0,75,88,73,0,0,91,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,75,0,75,85,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,0
88,70,89,70,84,70,86,70,85,70,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,73,84,75,80,73,80,75,83,73,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
88,0,0,0,80,0,0,0,0,0,90,76,80,0,0,0,0,0,0,0,0,67,0,0,90,0,0,77,87,75,90,0,93,70,94,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,70,0,0,80,0,78,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,75,0,83,75,80,0,77,0,92,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
89,76,88,76,82,76,79,76,85,76,79,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,70,99,70,91,70,96,70,88,75,96,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,77,70,75,70,77,70,77,70,89,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,75,85,0,0,0,0,73,0,0,0,0,0,0,0,0,82,0,0,0,0,0,80,0,87,72,80,0,0,75,77,73,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,0
83,73,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,80,0,89,0,0,75,79,0,84,0,85,0,84,70,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,0
0,0,0,0,0,0,0,0,0,0,0,0,82,76,87,76,78,76,84,76,79,76,80,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,75,88,75,87,75,87,75,87,80,88,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,85,0,92,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,72,0,0,0,75,0,75,74,72,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,82,73,83,73,76,73,79,73,85,73,85,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,87,0,0,0,85,0,83,0,87,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,68,0,75,0,0,0,74,70,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
81,75,84,75,86,75,85,75,77,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,79,75,89,75,85,75,88,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,82,0,0,76,79,0,0,0,0,0,0,0,90,0,0,70,0,0,0,0,0,0,80,75,0,72,85,0,95,0,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
92,0,87,0,0,75,0,73,0,0,0,70,0,75,0,65,0,0,0,76,0,0,0,0,83,73,95,0,72,67,0,0,84,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,0
75,70,0,0,0,0,87,0,0,70,88,75,86,0,0,0,0,0,0,0,0,0,91,0,0,75,88,0,75,68,0,73,91,0,62,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,81,0,0,0,79,74,91,70,0,0,80,0,0,0,0,0,82,0,0,0,0,70,87,75,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,76,92,76,90,76,93,76,91,76,96,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
90,0,0,0,88,0,0,0,0,70,0,0,0,0,0,75,81,0,0,0,0,0,83,0,0,75,92,0,0,75,87,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,0
0,0,0,75,0,0,0,0,72,0,87,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,70,84,0,0,75,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,77,80,77,55,77,65,77,81,77,78,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,65,82,65,73,65,77,65,80,65,72,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa Murni,1
0,0,0,0,0,76,0,0,0,70,89,72,77,0,0,0,0,0,0,0,0,76,0,78,72,75,0,0,0,70,90,0,0,72,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,0
0,68,0,75,0,75,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,70,0,70,0,0,85,73,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,0,0,0,0,0,0,0,0,0,82,75,88,75,94,75,94,75,90,75,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,75,95,75,87,75,88,75,85,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,96,0,83,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,70,79,0,84,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
0,0,0,60,98,0,0,75,85,0,0,73,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,82,0,76,77,0,72,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,75,87,0,0,73,0,70,85,78,0,0,77,0,0,65,0,0,0,0,0,0,0,0,0,0,94,75,0,0,88,75,91,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,70,82,70,83,70,85,70,83,70,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
82,76,0,0,0,0,91,0,0,0,88,0,0,0,79,0,0,0,0,70,0,0,0,0,0,75,0,0,80,75,86,0,0,75,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,0
0,0,92,0,87,0,86,73,86,75,0,75,82,0,0,0,0,0,77,0,0,0,0,70,0,60,0,76,0,0,0,65,0,0,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,0,79,0,79,0,0,0,94,0,92,0,0,0,0,0,0,0,0,76,83,75,80,75,80,0,0,0,95,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,85,0,0,63,0,0,0,0,91,75,0,0,89,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,75,88,75,86,75,86,75,88,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsitektur,1
82,75,84,75,85,75,80,75,83,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,87,0,0,75,0,0,97,0,0,0,0,0,0,0,84,70,0,0,83,67,0,0,0,0,83,80,83,70,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,75,0,0,75,0,75,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,75,0,0,78,0,0,72,0,75,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,0
92,0,0,73,0,75,0,76,0,0,0,75,0,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,80,0,82,77,0,71,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
82,65,85,65,81,65,81,65,83,65,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,75,0,0,85,0,93,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70,0,75,0,0,83,0,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
